timestamp,robot_time,encoder_left,encoder_right,velocity
1662011046.1522427,14361297,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.3127873,14361416,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.4123785,14361520,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.5082192,14361653,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.5917184,14361738,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.699534,14361843,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.7904212,14361941,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.8974104,14362044,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011046.9943843,14362145,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.0978024,14362245,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.1934686,14362346,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.2969627,14362448,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.396747,14362549,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.4935658,14362650,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.5957286,14362751,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.7070782,14362855,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.803882,14362955,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011047.9008636,14363055,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.0077388,14363157,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.1137884,14363258,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.2026868,14363359,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.3218403,14363471,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.4119685,14363567,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.5214028,14363669,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.6200838,14363769,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.719336,14363869,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.8204384,14363970,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011048.9220393,14364071,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.0213263,14364172,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.1251602,14364273,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.222487,14364373,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.3250036,14364474,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.425516,14364581,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.4654112,14364616,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.5214663,14364677,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.6197407,14364768,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.6306882,14364780,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.7250962,14364881,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.7806988,14364928,-0.0009895896911622515,-0.0009895896911622515,0.0
1662011049.8255818,14364981,0.00016149520874009227,0.00016149520874009227,0.04601942375302315
1662011049.9333036,14365082,0.0024622344970701704,0.0024622344970701704,0.04601942375302315
1662011050.015511,14365162,0.00706418991088853,0.00821479797363267,0.04601942375302315
1662011050.0264096,14365183,0.01396736145019517,0.015117492675781108,0.0920388475060463
1662011050.1337588,14365283,0.022020187377929545,0.02432188034057603,0.13805827498435974
1662011050.237858,14365385,0.031224575042724467,0.03697713851928697,0.13805827498435974
1662011050.3370268,14365485,0.05653509140014634,0.07149108886718736,0.1840776950120926
1662011050.4325724,14365585,0.07034095764160142,0.0898989105224608,0.1840776950120926
1662011050.5441933,14365692,0.10025342941284165,0.1278651618957518,0.1840776950120926
1662011050.6302357,14365787,0.11520990371704087,0.1451223754882811,0.1840776950120926
1662011050.7385528,14365887,0.12556442260742173,0.1623795890808104,0.1840776950120926
1662011050.7650843,14365920,0.14052042007446275,0.17848619461059556,0.1840776950120926
1662011050.8368895,14365989,0.15547689437866197,0.19459327697753892,0.1840776950120926
1662011050.9346328,14366090,0.17043289184570298,0.20954927444457994,0.1840776950120926
1662011051.037355,14366190,0.18193801879882798,0.2199037933349608,0.13805827498435974
1662011051.0527458,14366210,0.18653997421264634,0.22105440139770494,0.04601942375302315
1662011051.1280527,14366275,0.18653997421264634,0.22105440139770494,0.04601942375302315
1662011051.140293,14366290,0.18653997421264634,0.22105440139770494,0.0
1662011051.245725,14366392,0.18653997421264634,0.22105440139770494,0.0
1662011051.256021,14366410,0.18653997421264634,0.22105440139770494,0.0
1662011051.34426,14366493,0.18653997421264634,0.2199037933349608,0.0
1662011051.398187,14366551,0.18423875808715806,0.21070035934448228,-0.04601942375302315
1662011051.4438746,14366595,0.17848619461059556,0.20034584045410142,-0.04601942375302315
1662011051.5356288,14366691,0.16928276062011705,0.19344314575195298,-0.13805827498435974
1662011051.546602,14366698,0.16928276062011705,0.19344314575195298,-0.13805827498435974
1662011051.650599,14366802,0.1451223754882811,0.16928276062011705,-0.23009711503982544
1662011051.6936615,14366848,0.1451223754882811,0.16928276062011705,-0.23009711503982544
1662011051.7466075,14366899,0.1301663780212401,0.15317567825317369,-0.1840776950120926
1662011051.8380353,14366994,0.11060747146606431,0.1359189414978026,-0.2761165499687195
1662011051.849998,14367000,0.11060747146606431,0.1359189414978026,-0.2761165499687195
1662011051.9530776,14367101,0.06804021835327134,0.09450134277343736,-0.32213595509529114
1662011051.9870267,14367141,0.06804021835327134,0.09450134277343736,-0.32213595509529114
1662011052.0530062,14367201,0.045030441284179545,0.07149108886718736,-0.2761165499687195
1662011052.1398358,14367292,0.019719448089599467,0.04618057250976548,-0.32213595509529114
1662011052.1508236,14367302,0.019719448089599467,0.04618057250976548,-0.32213595509529114
1662011052.2557707,14367405,-0.033202800750732564,-0.005591068267822408,-0.3681553900241852
1662011052.2999918,14367455,-0.033202800750732564,-0.005591068267822408,-0.3681553900241852
1662011052.3557963,14367504,-0.06196466445922866,-0.034353408813476705,-0.3681553900241852
1662011052.4538386,14367605,-0.09302774429321303,-0.06541648864746108,-0.4141748249530792
1662011052.549584,14367607,-0.09302774429321303,-0.06541648864746108,-0.4141748249530792
1662011052.5606527,14367707,-0.1528531646728517,-0.1321446037292482,-0.5062136650085449
1662011052.6043906,14367752,-0.1528531646728517,-0.1321446037292482,-0.5062136650085449
1662011052.659068,14367808,-0.19427076339721694,-0.16665903091430678,-0.552233099937439
1662011052.7481375,14367903,-0.23568788528442397,-0.20347467422485366,-0.598252534866333
1662011052.7599933,14367912,-0.2794071769714357,-0.2391397094726564,-0.552233099937439
1662011052.8575435,14368013,-0.32197443008422866,-0.27825609207153335,-0.552233099937439
1662011052.9108295,14368065,-0.36569276809692397,-0.323125514984131,-0.552233099937439
1662011052.958157,14368114,-0.36569276809692397,-0.323125514984131,-0.552233099937439
1662011053.0470216,14368200,-0.40826097488403335,-0.3725964164733888,-0.552233099937439
1662011053.0580466,14368215,-0.453130397796631,-0.4209162330627443,-0.598252534866333
1662011053.1678073,14368316,-0.4991494750976564,-0.4669357872009279,-0.598252534866333
1662011053.213353,14368364,-0.5440184211730958,-0.5129553413391115,-0.598252534866333
1662011053.2674901,14368416,-0.5440184211730958,-0.5129553413391115,-0.598252534866333
1662011053.3569756,14368508,-0.6268536186218263,-0.5854360198974611,-0.552233099937439
1662011053.3679318,14368516,-0.6268536186218263,-0.5854360198974611,-0.552233099937439
1662011053.465886,14368616,-0.6694218254089357,-0.6280037498474123,-0.598252534866333
1662011053.510439,14368660,-0.7142902946472169,-0.6705719566345216,-0.598252534866333
1662011053.566573,14368719,-0.7142902946472169,-0.6705719566345216,-0.598252534866333
1662011053.6689131,14368819,-0.8086301422119142,-0.754557285308838,-0.6442719101905823
1662011053.679624,14368830,-0.8086301422119142,-0.754557285308838,-0.6442719101905823
1662011053.765597,14368920,-0.8558003044128419,-0.7948242759704591,-0.6442719101905823
1662011053.8088386,14368958,-0.9029699897766115,-0.8350912666320802,-0.6442719101905823
1662011053.8714278,14369022,-0.9455377197265626,-0.8753582572937013,-0.552233099937439
1662011053.981038,14369129,-0.989256057739258,-0.9202272033691408,-0.598252534866333
1662011054.082607,14369131,-0.989256057739258,-0.9202272033691408,-0.598252534866333
1662011054.094117,14369234,-1.0318242645263673,-0.9719988441467287,-0.598252534866333
1662011054.179799,14369334,-1.1215626335144044,-1.0663391685485841,-0.598252534866333
1662011054.2832594,14369437,-1.1641298866271974,-1.1123582458496095,-0.552233099937439
1662011054.3934336,14369540,-1.2320086097717287,-1.1951929664611818,-0.552233099937439
1662011054.493819,14369642,-1.275726947784424,-1.238911304473877,-0.598252534866333
1662011054.5901823,14369741,-1.3205963706970216,-1.2803293800354005,-0.598252534866333
1662011054.6870668,14369843,-1.4137856101989748,-1.364314708709717,-0.598252534866333
1662011054.7977924,14369944,-1.4609552955627443,-1.4068829154968263,-0.598252534866333
1662011054.9075277,14370058,-1.547241840362549,-1.4897176361083986,-0.598252534866333
1662011054.9942896,14370151,-1.5886594390869142,-1.5380379295349123,-0.552233099937439
1662011055.1017077,14370253,-1.6323777770996095,-1.58750883102417,-0.598252534866333
1662011055.2036946,14370354,-1.7209650611877443,-1.664591464996338,-0.598252534866333
1662011055.299516,14370455,-1.7623826599121095,-1.7094604110717775,-0.552233099937439
1662011055.4058797,14370556,-1.8038002586364748,-1.7508780097961427,-0.598252534866333
1662011055.503918,14370659,-1.8912369346618654,-1.836013469696045,-0.6442719101905823
1662011055.6093168,14370758,-1.937256488800049,-1.8785816764831544,-0.6442719101905823
1662011055.7048054,14370859,-1.9844261741638185,-1.9199992752075197,-0.6442719101905823
1662011055.8102424,14370962,-2.0764652824401857,-2.006285343170166,-0.598252534866333
1662011055.9170356,14371065,-2.119033489227295,-2.0465528106689455,-0.552233099937439
1662011056.0182872,14371168,-2.2041689491271974,-2.136290225982666,-0.598252534866333
1662011056.1161833,14371265,-2.247887763977051,-2.185761127471924,-0.598252534866333
1662011056.2139573,14371369,-2.2916061019897462,-2.2317806816101076,-0.598252534866333
1662011056.3214715,14371471,-2.3606354331970216,-2.3192178344726564,-0.552233099937439
1662011056.4171703,14371572,-2.4009024238586427,-2.3617855644226076,-0.552233099937439
1662011056.5191221,14371672,-2.443470153808594,-2.404353771209717,-0.598252534866333
1662011056.6248877,14371774,-2.5389606094360353,-2.4894897079467775,-0.6442719101905823
1662011056.7209501,14371874,-2.586130294799805,-2.5309073066711427,-0.6442719101905823
1662011056.827528,14371982,-2.6747178173065187,-2.616042766571045,-0.598252534866333
1662011056.9208274,14372077,-2.716135177612305,-2.6574603652954103,-0.552233099937439
1662011057.028949,14372177,-2.757552537918091,-2.703479919433594,-0.552233099937439
1662011057.1241083,14372278,-2.8438390827178956,-2.784013900756836,-0.598252534866333
1662011057.226327,14372379,-2.888708267211914,-2.8288830852508546,-0.598252534866333
1662011057.3312628,14372484,-2.9289752578735353,-2.87490216255188,-0.552233099937439
1662011057.4349153,14372583,-3.0106596088409425,-2.9577371215820314,-0.552233099937439
1662011057.5307155,14372684,-3.055528554916382,-3.0003053283691408,-0.598252534866333
1662011057.6300182,14372785,-3.1026984786987306,-3.042873296737671,-0.6442719101905823
1662011057.737567,14372885,-3.1958877182006837,-3.1291598415374757,-0.598252534866333
1662011057.8365855,14372991,-3.239606294631958,-3.171727571487427,-0.552233099937439
1662011057.93843,14373092,-3.3235916233062746,-3.252261552810669,-0.552233099937439
1662011058.0381203,14373191,-3.366159591674805,-3.299431715011597,-0.552233099937439
1662011058.1351678,14373292,-3.39492169380188,-3.3477517700195314,-0.552233099937439
1662011058.2429397,14373393,-3.482358846664429,-3.4386400318145753,-0.552233099937439
1662011058.3400512,14373496,-3.523776206970215,-3.482358846664429,-0.552233099937439
1662011058.4437475,14373600,-3.564043197631836,-3.523776206970215,-0.552233099937439
1662011058.544962,14373699,-3.651480112075806,-3.6089119052886964,-0.6442719101905823
1662011058.6497366,14373801,-3.6998006439208986,-3.6503297424316408,-0.6442719101905823
1662011058.6888714,14373844,-3.746970329284668,-3.694048080444336,-0.598252534866333
1662011058.7541754,14373906,-3.7918395137786867,-3.7366160488128664,-0.598252534866333
1662011058.8293042,14373984,-3.835557851791382,-3.7791837787628175,-0.598252534866333
1662011058.8509202,14374001,-3.835557851791382,-3.7791837787628175,-0.598252534866333
1662011058.9456823,14374102,-3.874674234390259,-3.8044947719573976,-0.5062136650085449
1662011058.9913042,14374147,-3.911489877700806,-3.8401598072052003,-0.4601942300796509
1662011059.0549583,14374203,-3.9483052825927736,-3.8827277755737306,-0.4601942300796509
1662011059.1503668,14374295,-3.9839705562591554,-3.9218443965911867,-0.5062136650085449
1662011059.2520187,14374305,-3.9839705562591554,-3.9218443965911867,-0.5062136650085449
1662011059.2649791,14374406,-4.021936330795288,-3.9598101711273195,-0.5062136650085449
1662011059.3218362,14374475,-4.055300626754761,-3.994324836730957,-0.4141748249530792
1662011059.3607247,14374509,-4.086363706588745,-4.026538286209107,-0.4141748249530792
1662011059.4247944,14374580,-4.113975439071655,-4.057601366043091,-0.3681553900241852
1662011059.4583886,14374609,-4.113975439071655,-4.057601366043091,-0.3681553900241852
1662011059.5621135,14374711,-4.140436563491821,-4.085213098526001,-0.3681553900241852
1662011059.6612918,14374810,-4.187606248855591,-4.13238302230835,-0.32213595509529114
1662011059.7605238,14374911,-4.210616025924683,-4.1553927993774415,-0.32213595509529114
1662011059.854318,14375005,-4.237077150344849,-4.178402576446533,-0.3681553900241852
1662011059.8662486,14375016,-4.263538513183594,-4.201412115097046,-0.3681553900241852
1662011059.9601874,14375115,-4.280795726776123,-4.224421892166138,-0.3681553900241852
1662011060.0688276,14375217,-4.307256851196289,-4.24743166923523,-0.3681553900241852
1662011060.1641545,14375312,-4.340620908737183,-4.2727421855926515,-0.0920388475060463
1662011060.265007,14375320,-4.340620908737183,-4.2727421855926515,-0.0920388475060463
1662011060.2765868,14375421,-4.341771516799927,-4.2727421855926515,0.0
1662011060.3083854,14375460,-4.341771516799927,-4.2727421855926515,0.0
1662011060.3793683,14375534,-4.341771516799927,-4.2727421855926515,0.0
1662011060.4572976,14375608,-4.339470539093018,-4.270441446304321,0.04601942375302315
1662011060.4792511,14375629,-4.339470539093018,-4.270441446304321,0.04601942375302315
1662011060.57566,14375730,-4.333718214035034,-4.264688882827759,0.0920388475060463
1662011060.600256,14375746,-4.333718214035034,-4.264688882827759,0.0920388475060463
1662011060.6796677,14375830,-4.314159784317017,-4.250883016586304,0.1840776950120926
1662011060.7367516,14375892,-4.314159784317017,-4.250883016586304,0.1840776950120926
1662011060.780234,14375931,-4.301504526138306,-4.239378366470337,0.1840776950120926
1662011060.88479,14376040,-4.2853976821899415,-4.226722869873047,0.23009711503982544
1662011060.9386425,14376087,-4.268140468597412,-4.211766633987427,0.23009711503982544
1662011060.9851844,14376140,-4.248582277297974,-4.194509420394898,0.23009711503982544
1662011061.0546908,14376209,-4.227873239517212,-4.176101598739624,0.23009711503982544
1662011061.090974,14376243,-4.227873239517212,-4.176101598739624,0.23009711503982544
1662011061.197502,14376348,-4.189907464981079,-4.136984977722168,0.2761165499687195
1662011061.2083187,14376366,-4.189907464981079,-4.136984977722168,0.2761165499687195
1662011061.2963407,14376445,-4.1668976879119874,-4.112824831008911,0.2761165499687195
1662011061.3574445,14376512,-4.1427373027801515,-4.08751407623291,0.32213595509529114
1662011061.3897092,14376544,-4.1427373027801515,-4.08751407623291,0.32213595509529114
1662011061.474236,14376631,-4.118577394485474,-4.062203321456909,0.32213595509529114
1662011061.4956465,14376645,-4.092116031646729,-4.032290849685669,0.3681553900241852
1662011061.6086438,14376755,-4.062203321456909,-3.9977764225006105,0.4141748249530792
1662011061.6515548,14376805,-4.028839502334595,-3.9563588237762453,0.4601942300796509
1662011061.7136915,14376866,-3.992023859024048,-3.9218443965911867,0.5062136650085449
1662011061.7682838,14376916,-3.992023859024048,-3.9218443965911867,0.5062136650085449
1662011061.8008835,14376957,-3.967863473892212,-3.886179122924805,0.5062136650085449
1662011061.9069376,14377058,-3.9321986770629884,-3.850514326095581,0.4601942300796509
1662011061.917936,14377067,-3.9321986770629884,-3.850514326095581,0.4601942300796509
1662011062.012481,14377162,-3.8539656734466554,-3.7768830394744874,0.552233099937439
1662011062.0343835,14377190,-3.8539656734466554,-3.7768830394744874,0.552233099937439
1662011062.1066058,14377261,-3.81254807472229,-3.735465440750122,0.598252534866333
1662011062.1993628,14377351,-3.7676791286468507,-3.694048080444336,0.6442719101905823
1662011062.210487,14377363,-3.7676791286468507,-3.694048080444336,0.6442719101905823
1662011062.30725,14377463,-3.6721889114379884,-3.612363729476929,0.598252534866333
1662011062.3290863,14377477,-3.6721889114379884,-3.612363729476929,0.598252534866333
1662011062.41098,14377564,-3.62731972694397,-3.5697957611083986,0.598252534866333
1662011062.4657989,14377614,-3.5859023666381837,-3.52492657661438,0.552233099937439
1662011062.508302,14377664,-3.5859023666381837,-3.52492657661438,0.552233099937439
1662011062.606645,14377760,-3.5076693630218507,-3.447843942642212,0.5062136650085449
1662011062.6196117,14377766,-3.5076693630218507,-3.447843942642212,0.5062136650085449
1662011062.714359,14377867,-3.4651013946533205,-3.3983730411529542,0.598252534866333
1662011062.7363565,14377889,-3.4651013946533205,-3.3983730411529542,0.598252534866333
1662011062.8117957,14377968,-3.421383056640625,-3.354654703140259,0.598252534866333
1662011062.8785613,14378034,-3.3765138721466066,-3.313237342834473,0.598252534866333
1662011062.9154603,14378070,-3.3362468814849855,-3.2706693744659425,0.5062136650085449
1662011063.0158458,14378170,-3.2936791515350343,-3.2315529918670656,0.598252534866333
1662011063.0328028,14378181,-3.2936791515350343,-3.2315529918670656,0.598252534866333
1662011063.1215978,14378272,-3.209693822860718,-3.1521693801879884,0.598252534866333
1662011063.1961973,14378346,-3.1636742687225343,-3.1119023895263673,0.6442719101905823
1662011063.219077,14378372,-3.1636742687225343,-3.1119023895263673,0.6442719101905823
1662011063.3154902,14378472,-3.1165041065216066,-3.069334421157837,0.598252534866333
1662011063.428427,14378574,-3.029067430496216,-2.9864992237091066,0.552233099937439
1662011063.518697,14378676,-2.988800439834595,-2.9427808856964113,0.552233099937439
1662011063.6269202,14378776,-2.962339315414429,-2.8967613315582277,0.552233099937439
1662011063.729112,14378877,-2.8829557037353517,-2.8012713527679445,0.552233099937439
1662011063.8374012,14378986,-2.8380869960784914,-2.757552537918091,0.598252534866333
1662011063.9293783,14379086,-2.7518004512786867,-2.6735672092437746,0.552233099937439
1662011064.0246801,14379181,-2.7103828525543214,-2.6344505882263185,0.552233099937439
1662011064.136153,14379286,-2.6678151226043703,-2.5964848136901857,0.552233099937439
1662011064.2388153,14379387,-2.5803782081604005,-2.513649616241455,0.598252534866333
1662011064.3337355,14379487,-2.5320574378967287,-2.472232494354248,0.6442719101905823
1662011064.443267,14379590,-2.486037883758545,-2.444620761871338,0.6442719101905823
1662011064.532649,14379690,-2.404353771209717,-2.3606354331970216,0.5062136650085449
1662011064.6370618,14379792,-2.365236911773682,-2.315766010284424,0.5062136650085449
1662011064.7435572,14379900,-2.2835527992248537,-2.2191254234313966,0.598252534866333
1662011064.840298,14379995,-2.238683853149414,-2.173105869293213,0.598252534866333
1662011064.948535,14380096,-2.1949650382995607,-2.130538139343262,0.598252534866333
1662011065.0454276,14380198,-2.1121303176879884,-2.0500041580200197,0.552233099937439
1662011065.1424708,14380299,-2.0695625877380373,-2.0120379066467287,0.552233099937439
1662011065.247033,14380399,-2.026994380950928,-1.9706207847595216,0.552233099937439
1662011065.3557034,14380511,-1.9349552726745607,-1.8877855873107912,0.598252534866333
1662011065.4588587,14380611,-1.9050428009033205,-1.84751859664917,0.598252534866333
1662011065.558495,14380714,-1.818756732940674,-1.7612320518493654,0.552233099937439
1662011065.6615477,14380813,-1.7784897422790529,-1.7163635826110841,0.5062136650085449
1662011065.7592945,14380914,-1.7382227516174318,-1.6680428123474123,0.552233099937439
1662011065.8665192,14381015,-1.651936206817627,-1.5748535728454591,0.6442719101905823
1662011066.097035,14381022,-1.651936206817627,-1.5748535728454591,0.6442719101905823
1662011066.1099992,14381126,-1.6082178688049318,-1.5322853660583498,0.598252534866333
1662011066.1535604,14381256,-1.5242320632934572,-1.4517513847351076,0.598252534866333
1662011066.1645517,14381306,-1.481664333343506,-1.4137856101989748,0.598252534866333
1662011066.2101877,14381358,-1.481664333343506,-1.4137856101989748,0.598252534866333
1662011066.3075128,14381458,-1.3953777885437013,-1.3459068870544435,0.598252534866333
1662011066.4036608,14381561,-1.3505088424682619,-1.3033391571044923,0.598252534866333
1662011066.5119653,14381661,-1.3056398963928224,-1.261921558380127,0.552233099937439
1662011066.6256816,14381770,-1.22050443649292,-1.1790863609313966,0.552233099937439
1662011066.7133822,14381866,-1.1802369689941408,-1.1342178916931154,0.552233099937439
1662011066.8164861,14381972,-1.0985523796081544,-1.0364262199401857,0.552233099937439
1662011066.9129746,14382067,-1.0536839103698732,-0.9904066658020021,0.598252534866333
1662011067.0175154,14382173,-1.0099655723571779,-0.9466883277893068,0.552233099937439
1662011067.1196432,14382271,-0.9259797668457033,-0.8661543464660646,0.598252534866333
1662011067.2168565,14382372,-0.884562168121338,-0.8281880950927736,0.552233099937439
1662011067.3244543,14382473,-0.8558003044128419,-0.7902223205566408,0.552233099937439
1662011067.4330645,14382579,-0.7660619354248048,-0.7073875999450685,0.6442719101905823
1662011067.5238633,14382677,-0.7223435974121095,-0.6659700012207033,0.552233099937439
1662011067.631471,14382779,-0.6786252593994142,-0.624552402496338,0.552233099937439
1662011067.73381,14382884,-0.5957905387878419,-0.5382658576965333,0.552233099937439
1662011067.83168,14382983,-0.5555230712890626,-0.4899460411071779,0.5062136650085449
1662011067.931273,14383083,-0.46923700332641616,-0.39445510864257827,0.598252534866333
1662011068.0375001,14383187,-0.42551818847656264,-0.35073677062988295,0.552233099937439
1662011068.128955,14383286,-0.38295045852661147,-0.323125514984131,0.598252534866333
1662011068.2335978,14383387,-0.2978140449523927,-0.2448922729492189,0.598252534866333
1662011068.3383498,14383489,-0.25524679183959975,-0.20692602157592788,0.598252534866333
1662011068.4386873,14383590,-0.21152845382690444,-0.16550842285156264,0.598252534866333
1662011068.5512693,14383702,-0.12179008483886733,-0.08267370223999038,0.598252534866333
1662011068.6481843,14383801,-0.07922235488891616,-0.04125610351562514,0.552233099937439
1662011068.743929,14383896,0.0024622344970701704,0.045030441284179545,0.552233099937439
1662011068.841179,14383995,0.041578617095947124,0.09335073471069322,0.5062136650085449
1662011068.9481258,14384101,0.0841468238830565,0.14282163619995103,0.552233099937439
1662011069.0487964,14384201,0.17273458480834947,0.23370965957641587,0.598252534866333
1662011069.1502404,14384303,0.20034584045410142,0.27627786636352525,0.552233099937439
1662011069.2506254,14384403,0.24176343917846665,0.31424364089965806,0.552233099937439
1662011069.3467658,14384502,0.32574876785278306,0.38902505874633775,0.552233099937439
1662011069.4552944,14384604,0.3706172370910643,0.430442657470703,0.598252534866333
1662011069.5607634,14384710,0.45805486679077134,0.5121272468566893,0.552233099937439
1662011069.5798106,14384727,0.45805486679077134,0.5121272468566893,0.552233099937439
1662011069.65793,14384809,0.5017732048034667,0.5546954536437987,0.598252534866333
